S,L,sharpe,ann_return,max_drawdown,total_pnl,hit_rate
69,113,0.1426,251.5746,-6052.84,4731.0,0.5071
30,92,0.1426,251.5182,-4867.9,4729.94,0.5043
20,32,0.1425,251.3523,-6839.02,4726.82,0.5009
85,92,0.1424,251.1651,-6236.54,4723.3,0.5064
84,93,0.1424,251.1651,-6236.54,4723.3,0.5064
80,106,0.1424,251.2056,-6111.78,4724.06,0.5062
11,114,0.1424,251.213,-5988.14,4724.2,0.5007
88,89,0.1424,251.1651,-6236.54,4723.3,0.5064
87,90,0.1424,251.1651,-6236.54,4723.3,0.5064
86,91,0.1424,251.1651,-6236.54,4723.3,0.5064
20,100,0.1424,251.1673,-5376.5,4723.34,0.5028
23,69,0.1424,251.2938,-5733.62,4725.72,0.5018
15,32,0.1423,251.0439,-6289.53,4721.02,0.4988
15,107,0.1423,251.0173,-6540.82,4720.52,0.5007
35,82,0.1423,251.0811,-4757.12,4721.72,0.5045
67,121,0.1423,251.1024,-6337.22,4722.12,0.5066
43,75,0.1422,250.9354,-4696.76,4718.98,0.5052
66,125,0.1422,250.8099,-6388.22,4716.62,0.5069
6,60,0.1421,250.6664,-8052.63,4713.92,0.4967
20,112,0.1421,250.6376,-4992.96,4713.38,0.5045
74,114,0.1421,250.7323,-6391.68,4715.16,0.5062
42,77,0.1421,250.6961,-4995.26,4714.48,0.505
2,98,0.142,250.4749,-7997.06,4710.32,0.5018
21,57,0.142,250.5951,-5819.26,4712.58,0.5007
92,117,0.1419,250.4334,-6127.8,4709.54,0.506
88,122,0.1419,250.4334,-6127.8,4709.54,0.506
87,123,0.1419,250.4334,-6127.8,4709.54,0.506
76,111,0.1419,250.4132,-6068.68,4709.16,0.5064
20,119,0.1419,250.3335,-5939.0,4707.66,0.5066
85,126,0.1419,250.4334,-6127.8,4709.54,0.506
73,114,0.1418,250.0974,-6418.62,4703.22,0.506
103,118,0.1418,250.2261,-5372.75,4705.64,0.5058
20,98,0.1418,250.1569,-5466.0,4704.34,0.5016
20,106,0.1418,250.1633,-4474.0,4704.46,0.5043
98,124,0.1418,250.2261,-5372.75,4705.64,0.5058
11,36,0.1418,250.108,-6075.25,4703.42,0.4997
74,113,0.1418,250.0974,-6418.62,4703.22,0.506
18,82,0.1418,250.1878,-5678.92,4704.92,0.4999
75,111,0.1418,250.0974,-6418.62,4703.22,0.506
2,94,0.1417,249.9612,-7761.98,4700.66,0.5003
3,89,0.1417,250.0165,-7398.78,4701.7,0.4988
78,108,0.1417,249.9347,-6077.68,4700.16,0.5062
73,116,0.1417,249.9347,-6391.68,4700.16,0.5064
84,101,0.1417,250.0729,-6162.08,4702.76,0.5062
1,124,0.1416,249.7687,-7017.58,4697.04,0.5022
18,88,0.1416,249.8028,-7138.66,4697.68,0.4995
34,88,0.1416,249.8591,-4582.9,4698.74,0.5045
9,38,0.1416,249.8357,-7029.81,4698.3,0.5012
18,94,0.1416,249.8315,-6390.12,4698.22,0.5005
2,100,0.1415,249.5901,-7633.6,4693.68,0.5014
77,100,0.1415,249.6401,-5783.22,4694.62,0.5073
74,104,0.1415,249.6401,-5707.22,4694.62,0.5073
20,76,0.1414,249.4901,-5883.04,4691.8,0.5003
9,57,0.1414,249.4422,-6170.44,4690.9,0.498
12,114,0.1414,249.5156,-6124.76,4692.28,0.5007
24,107,0.1413,249.2423,-4721.25,4687.14,0.5062
20,121,0.1413,249.3125,-5939.0,4688.46,0.506
39,81,0.1412,249.0615,-5081.4,4683.74,0.5047
54,60,0.1412,249.0434,-4880.5,4683.4,0.5052
30,95,0.1412,249.1306,-4451.8,4685.04,0.5056
21,33,0.1412,249.1679,-6914.1,4685.74,0.5012
6,57,0.1412,249.0817,-8395.43,4684.12,0.498
74,106,0.1411,248.8573,-6003.94,4679.9,0.5064
24,101,0.1411,248.8658,-4733.28,4680.06,0.5041
22,72,0.1409,248.5319,-6261.06,4673.78,0.5009
12,41,0.1408,248.3649,-6176.66,4670.64,0.4988
24,53,0.1408,248.4468,-5644.5,4672.18,0.5003
70,110,0.1408,248.3638,-6208.72,4670.62,0.5071
104,119,0.1407,248.2298,-5552.75,4668.1,0.506
98,126,0.1407,248.1522,-5552.75,4666.64,0.5058
102,121,0.1407,248.1522,-5552.75,4666.64,0.5058
33,53,0.1407,248.3,-5827.42,4669.42,0.5024
103,120,0.1407,248.2298,-5552.75,4668.1,0.506
70,117,0.1406,248.0448,-6558.72,4664.62,0.5064
11,12,0.1406,248.1245,-7329.27,4666.12,0.4938
17,76,0.1405,247.9586,-5952.34,4663.0,0.5009
63,126,0.1405,247.9586,-6698.84,4663.0,0.5062
22,111,0.1405,247.8799,-5272.25,4661.52,0.5069
68,110,0.1405,247.8853,-5790.72,4661.62,0.5071
3,120,0.1405,247.797,-7120.02,4659.96,0.502
7,69,0.1404,247.63,-5690.12,4656.82,0.4982
87,124,0.1403,247.5885,-5879.8,4656.04,0.506
90,120,0.1403,247.5885,-5879.8,4656.04,0.506
86,126,0.1403,247.5885,-5879.8,4656.04,0.506
37,84,0.1403,247.4875,-4869.5,4654.14,0.5047
91,119,0.1403,247.5885,-5879.8,4656.04,0.506
88,123,0.1403,247.5885,-5879.8,4656.04,0.506
36,62,0.1403,247.5066,-5286.34,4654.5,0.5033
62,119,0.1403,247.4599,-6027.22,4653.62,0.5062
71,109,0.1402,247.2939,-6052.84,4650.5,0.5069
13,36,0.1402,247.3546,-6690.53,4651.64,0.4984
70,111,0.1402,247.2939,-6052.84,4650.5,0.5069
25,103,0.1401,247.178,-4909.02,4648.32,0.5045
79,119,0.1401,247.1961,-6232.68,4648.66,0.506
30,58,0.1401,247.1142,-5879.22,4647.12,0.5022
19,104,0.1401,247.1621,-4973.32,4648.02,0.5031
13,120,0.14,246.9206,-5722.26,4643.48,0.5012
13,93,0.1399,246.9058,-6594.14,4643.2,0.4988
27,96,0.1399,246.8473,-4958.74,4642.1,0.5045
103,119,0.1398,246.6633,-5372.75,4638.64,0.5058
101,121,0.1398,246.6633,-5372.75,4638.64,0.5058
97,126,0.1398,246.6633,-5372.75,4638.64,0.5058
102,120,0.1398,246.6633,-5372.75,4638.64,0.5058
104,118,0.1398,246.6633,-5372.75,4638.64,0.5058
105,117,0.1398,246.6633,-5372.75,4638.64,0.5058
98,125,0.1398,246.6633,-5372.75,4638.64,0.5058
22,97,0.1397,246.4176,-4896.82,4634.02,0.5043
17,75,0.1396,246.3102,-5952.34,4632.0,0.5012
18,118,0.1395,246.0454,-4544.0,4627.02,0.5054
61,126,0.1395,246.1773,-6187.34,4629.5,0.5062
19,92,0.1395,246.1134,-6481.54,4628.3,0.5014
55,60,0.1394,245.8625,-5154.0,4623.58,0.5045
19,85,0.1393,245.7327,-6888.7,4621.14,0.4999
81,97,0.1393,245.8476,-6236.54,4623.3,0.5062
80,98,0.1393,245.8476,-6236.54,4623.3,0.5062
25,100,0.1392,245.5934,-4953.32,4618.52,0.5031
33,85,0.1392,245.5615,-4827.92,4617.92,0.5043
19,107,0.1392,245.6391,-4670.86,4619.38,0.5035
2,95,0.1391,245.3605,-8070.0,4614.14,0.5012
5,54,0.139,245.2977,-7288.59,4612.96,0.4991
70,119,0.139,245.1946,-6740.82,4611.02,0.5062
12,51,0.139,245.2796,-5745.43,4612.62,0.4984
2,88,0.1389,245.1254,-7487.82,4609.72,0.5001
3,58,0.1389,245.0542,-6666.86,4608.38,0.4997
15,71,0.1389,245.017,-5514.0,4607.68,0.5003
92,103,0.1388,244.9595,-6220.24,4606.6,0.506
91,104,0.1388,244.9595,-6220.24,4606.6,0.506
86,110,0.1388,244.9595,-6220.24,4606.6,0.506
2,87,0.1388,244.9127,-7487.82,4605.72,0.5007
23,28,0.1387,244.6256,-6680.52,4600.32,0.5007
81,114,0.1387,244.6703,-6232.68,4601.16,0.506
37,61,0.1386,244.583,-5637.82,4599.52,0.5035
19,68,0.1386,244.5735,-5621.0,4599.34,0.5014
12,112,0.1386,244.5256,-6055.4,4598.44,0.5014
24,64,0.1386,244.4661,-5825.52,4597.32,0.502
67,123,0.1385,244.4288,-6508.22,4596.62,0.5064
18,104,0.1384,244.114,-5048.64,4590.7,0.5024
3,90,0.1383,244.0173,-7855.1,4588.88,0.4991
21,70,0.1383,243.9588,-6300.56,4587.78,0.5018
4,68,0.1382,243.8365,-6375.25,4585.48,0.4967
87,98,0.1381,243.644,-6253.98,4581.86,0.5058
88,97,0.1381,243.644,-6253.98,4581.86,0.5058
86,99,0.1381,243.644,-6253.98,4581.86,0.5058
85,100,0.1381,243.644,-6253.98,4581.86,0.5058
18,126,0.1381,243.6323,-5976.5,4581.64,0.5054
76,103,0.138,243.46,-6105.44,4578.4,0.5062
68,123,0.138,243.4419,-6582.78,4578.06,0.5066
67,125,0.138,243.4419,-6582.78,4578.06,0.5066
77,102,0.138,243.46,-6105.44,4578.4,0.5062
78,99,0.1379,243.259,-5827.22,4574.62,0.5069
7,60,0.1379,243.3196,-7249.79,4575.76,0.4969
19,83,0.1379,243.3643,-7108.24,4576.6,0.4995
47,69,0.1378,243.1558,-4674.0,4572.68,0.5045
27,97,0.1378,243.125,-5048.74,4572.1,0.5045
85,97,0.1377,242.9186,-6044.62,4568.22,0.5062
84,98,0.1377,242.9186,-6044.62,4568.22,0.5062
12,111,0.1377,242.9931,-5887.22,4569.62,0.5009
83,99,0.1377,242.9186,-6044.62,4568.22,0.5062
3,64,0.1376,242.8378,-6248.29,4566.7,0.4997
24,109,0.1376,242.7432,-4793.75,4564.92,0.5064
7,10,0.1375,242.6209,-8756.85,4562.62,0.4965
68,119,0.1375,242.6474,-6413.22,4563.12,0.5062
17,92,0.1375,242.5443,-6659.16,4561.18,0.4997
75,102,0.1374,242.3816,-5608.22,4558.12,0.5075
88,94,0.1374,242.4401,-6053.62,4559.22,0.506
89,93,0.1374,242.4401,-6053.62,4559.22,0.506
65,120,0.1374,242.3486,-6223.34,4557.5,0.5062
6,61,0.1374,242.3667,-7879.21,4557.84,0.4963
87,95,0.1374,242.4401,-6053.62,4559.22,0.506
10,38,0.1374,242.4124,-6627.91,4558.7,0.4999
21,72,0.1374,242.3433,-6033.44,4557.4,0.502
86,96,0.1374,242.4401,-6053.62,4559.22,0.506
74,103,0.1374,242.3816,-5608.22,4558.12,0.5075
22,105,0.1373,242.2454,-5330.28,4555.56,0.5039
21,54,0.1373,242.2486,-6353.5,4555.62,0.5009
95,114,0.1373,242.2178,-5879.8,4555.04,0.5058
99,123,0.1373,242.1965,-5372.75,4554.64,0.5056
66,123,0.1372,242.121,-6506.12,4553.22,0.5066
14,115,0.1372,241.9881,-6320.12,4550.72,0.5007
6,123,0.1372,242.1199,-7416.28,4553.2,0.5022
22,51,0.1372,242.0061,-6509.25,4551.06,0.5009
58,126,0.1371,241.8328,-6165.04,4547.8,0.5062
21,102,0.137,241.7488,-5070.52,4546.22,0.5045
19,123,0.137,241.6658,-6082.5,4544.66,0.5058
63,123,0.137,241.7105,-6235.34,4545.5,0.506
73,115,0.1369,241.5329,-6391.68,4542.16,0.5062
55,59,0.1369,241.4957,-4990.5,4541.46,0.505
76,104,0.1369,241.5456,-6105.44,4542.4,0.506
75,105,0.1369,241.5456,-6105.44,4542.4,0.506
6,63,0.1369,241.5265,-7524.01,4542.04,0.4957
35,63,0.1369,241.6041,-5286.34,4543.5,0.5028
35,86,0.1369,241.5095,-4692.42,4541.72,0.5037
15,124,0.1368,241.3904,-5061.36,4539.48,0.5043
6,124,0.1367,241.2468,-7069.7,4536.78,0.5024
25,104,0.1367,241.1341,-4656.18,4534.66,0.5052
73,112,0.1366,241.0734,-6689.82,4533.52,0.5062
71,115,0.1366,241.0734,-6689.82,4533.52,0.5062
8,51,0.1366,241.0703,-7906.59,4533.46,0.4993
72,114,0.1366,241.0734,-6689.82,4533.52,0.5062
49,66,0.1366,241.0288,-4649.56,4532.68,0.5047
15,88,0.1365,240.8161,-6048.16,4528.68,0.4991
23,70,0.1364,240.7352,-6444.68,4527.16,0.5018
1,104,0.1364,240.7097,-8270.06,4526.68,0.5033
17,93,0.1364,240.6672,-6659.16,4525.88,0.4997
19,37,0.1363,240.4162,-6622.68,4521.16,0.502
7,63,0.1363,240.447,-6040.75,4521.74,0.4976
82,103,0.1363,240.5172,-6111.78,4523.06,0.5062
5,49,0.1363,240.4694,-6935.64,4522.16,0.5018
2,85,0.1362,240.3024,-7026.02,4519.02,0.4995
10,42,0.1362,240.2301,-7250.96,4517.66,0.4995
97,124,0.1361,240.0961,-5410.75,4515.14,0.5056
105,115,0.1361,240.0961,-5410.75,4515.14,0.5056
106,114,0.1361,240.0961,-5410.75,4515.14,0.5056
99,122,0.1361,240.0961,-5410.75,4515.14,0.5056
104,116,0.1361,240.0961,-5410.75,4515.14,0.5056
109,111,0.1361,240.0961,-5410.75,4515.14,0.5056
98,123,0.1361,240.0961,-5410.75,4515.14,0.5056
107,113,0.1361,240.0961,-5410.75,4515.14,0.5056
108,112,0.1361,240.0961,-5410.75,4515.14,0.5056
66,116,0.136,239.9355,-6232.22,4512.12,0.5066
2,96,0.136,239.8568,-8198.5,4510.64,0.5005
25,99,0.136,240.0121,-4998.28,4513.56,0.5035
71,111,0.136,239.9823,-5786.34,4513.0,0.5062
86,106,0.136,239.8844,-5726.18,4511.16,0.5058
10,55,0.136,239.8823,-5668.0,4511.12,0.4974
65,126,0.136,239.994,-6557.12,4513.22,0.5066
16,77,0.1359,239.7323,-5982.04,4508.3,0.5003
21,84,0.1359,239.7547,-7002.12,4508.72,0.5007
35,65,0.1359,239.8504,-5251.82,4510.52,0.5024
12,124,0.1359,239.7515,-5389.5,4508.66,0.5009
74,112,0.1358,239.6749,-6367.62,4507.22,0.506
22,73,0.1358,239.5973,-6856.58,4505.76,0.5007
13,38,0.1357,239.4484,-6226.37,4502.96,0.4986
20,123,0.1357,239.4909,-6011.5,4503.76,0.5058
64,119,0.1357,239.3505,-6243.22,4501.12,0.5064
63,121,0.1357,239.3505,-6243.22,4501.12,0.5064
14,118,0.1357,239.3771,-5759.62,4501.62,0.5009
29,93,0.1357,239.4622,-4829.62,4503.22,0.5047
20,122,0.1357,239.4495,-6011.5,4502.98,0.5058
29,96,0.1356,239.2197,-4494.68,4498.66,0.505
68,113,0.1355,239.0049,-6208.72,4494.62,0.5069
69,120,0.1355,239.0315,-6609.72,4495.12,0.5062
34,64,0.1354,238.8018,-5179.54,4490.8,0.5022
69,112,0.1354,238.839,-6211.84,4491.5,0.5066
67,115,0.1354,238.839,-6211.84,4491.5,0.5066
12,113,0.1354,238.9709,-6027.36,4493.98,0.5012
68,114,0.1354,238.839,-6211.84,4491.5,0.5066
80,117,0.1354,238.8741,-6097.68,4492.16,0.5058
20,77,0.1354,238.9241,-6347.74,4493.1,0.5007
13,94,0.1353,238.7401,-6590.2,4489.64,0.4986
100,124,0.1353,238.738,-5552.75,4489.6,0.5058
99,125,0.1353,238.738,-5552.75,4489.6,0.5058
82,112,0.1353,238.6348,-6232.68,4487.66,0.5058
21,73,0.1353,238.6869,-6125.2,4488.64,0.5016
6,65,0.1353,238.6486,-6683.13,4487.92,0.4974
105,118,0.1353,238.738,-5552.75,4489.6,0.5058
65,114,0.1352,238.5795,-5801.72,4486.62,0.5062
87,94,0.1352,238.5051,-6044.62,4485.22,0.506
12,97,0.1352,238.5253,-6531.24,4485.6,0.4988
89,92,0.1352,238.5051,-6044.62,4485.22,0.506
90,91,0.1352,238.5051,-6044.62,4485.22,0.506
88,93,0.1352,238.5051,-6044.62,4485.22,0.506
29,95,0.1351,238.3009,-4590.96,4481.38,0.5047
21,35,0.1351,238.371,-6086.25,4482.7,0.5028
100,108,0.1351,238.3891,-6127.8,4483.04,0.506
24,66,0.1351,238.4168,-5740.78,4483.56,0.5022
5,58,0.1351,238.32,-7360.81,4481.74,0.4982
99,109,0.1351,238.3891,-6127.8,4483.04,0.506
103,116,0.135,238.1552,-5574.2,4478.64,0.5052
107,112,0.135,238.1552,-5574.2,4478.64,0.5052
105,114,0.135,238.1552,-5574.2,4478.64,0.5052
106,113,0.135,238.1552,-5574.2,4478.64,0.5052
80,115,0.135,238.236,-6353.68,4480.16,0.506
104,115,0.135,238.1552,-5574.2,4478.64,0.5052
108,111,0.135,238.1552,-5574.2,4478.64,0.5052
66,117,0.135,238.2275,-6223.34,4480.0,0.5064
97,123,0.135,238.1552,-5574.2,4478.64,0.5052
98,122,0.135,238.1552,-5574.2,4478.64,0.5052
6,102,0.1349,237.9786,-8655.16,4475.32,0.4978
4,66,0.1349,238.0286,-7146.98,4476.26,0.4967
4,63,0.1349,238.0126,-6387.28,4475.96,0.4991
17,77,0.1349,238.0414,-5981.34,4476.5,0.4999
36,61,0.1349,237.9669,-5261.74,4475.1,0.5031
69,115,0.1348,237.7755,-6185.84,4471.5,0.5064
65,118,0.1348,237.7553,-6232.22,4471.12,0.5064
6,101,0.1348,237.8701,-8555.2,4473.28,0.498
73,105,0.1347,237.6489,-6049.72,4469.12,0.5075
16,120,0.1347,237.6383,-5204.92,4468.92,0.5043
7,111,0.1347,237.5819,-7902.12,4467.86,0.5001
35,50,0.1347,237.6957,-6110.84,4470.0,0.5022
72,106,0.1347,237.6489,-6049.72,4469.12,0.5075
67,120,0.1347,237.7074,-6506.12,4470.22,0.5064
66,122,0.1347,237.7074,-6506.12,4470.22,0.5064
34,52,0.1346,237.5256,-6283.74,4466.8,0.5022
14,59,0.1346,237.3894,-6982.5,4464.24,0.4991
15,89,0.1346,237.4383,-6077.18,4465.16,0.4993
20,118,0.1346,237.5085,-5886.0,4466.48,0.5064
18,106,0.1346,237.4383,-5355.18,4465.16,0.5028
20,108,0.1345,237.3628,-4871.1,4463.74,0.5035
18,35,0.1345,237.3671,-7080.02,4463.82,0.5016
21,100,0.1344,237.0746,-5070.52,4458.32,0.5043
105,116,0.1344,237.1182,-5372.75,4459.14,0.5056
16,117,0.1344,237.0608,-5263.78,4458.06,0.5028
10,113,0.1344,237.0502,-6202.48,4457.86,0.5007
109,112,0.1344,237.1182,-5372.75,4459.14,0.5056
1,27,0.1344,237.0789,-7777.75,4458.4,0.4946
104,117,0.1344,237.1182,-5372.75,4459.14,0.5056
35,85,0.1344,237.2044,-4582.58,4460.76,0.5043
108,113,0.1344,237.1182,-5372.75,4459.14,0.5056
23,52,0.1344,237.1374,-5864.0,4459.5,0.5012
107,114,0.1344,237.1182,-5372.75,4459.14,0.5056
106,115,0.1344,237.1182,-5372.75,4459.14,0.5056
2,83,0.1343,236.9353,-7580.84,4455.7,0.4999
87,105,0.1343,237.0129,-5691.68,4457.16,0.5058
69,117,0.1343,236.9842,-6457.22,4456.62,0.5058
18,93,0.1343,236.9736,-6303.12,4456.42,0.5001
18,89,0.1343,236.9098,-6870.32,4455.22,0.5003
84,92,0.1343,236.9523,-6102.32,4456.02,0.5069
32,88,0.1342,236.7896,-4850.38,4452.96,0.5043
2,93,0.1342,236.7194,-7624.0,4451.64,0.5003
9,66,0.1342,236.7843,-6237.08,4452.86,0.4972
31,93,0.1342,236.7939,-4451.8,4453.04,0.5052
78,101,0.134,236.4886,-6236.54,4447.3,0.506
68,124,0.134,236.4705,-6713.88,4446.96,0.5064
84,94,0.134,236.4886,-6236.54,4447.3,0.506
30,57,0.134,236.4982,-5561.36,4447.48,0.5022
70,120,0.134,236.4705,-6713.88,4446.96,0.5064
82,96,0.134,236.4886,-6236.54,4447.3,0.506
23,66,0.134,236.4631,-5614.52,4446.82,0.5016
12,99,0.134,236.4461,-6894.34,4446.5,0.4988
69,122,0.134,236.4705,-6713.88,4446.96,0.5064
34,67,0.134,236.4897,-5209.02,4447.32,0.5026
16,79,0.134,236.3759,-5833.66,4445.18,0.4995
83,95,0.134,236.4886,-6236.54,4447.3,0.506
30,93,0.134,236.378,-4771.62,4445.22,0.5047
18,125,0.134,236.4259,-5976.5,4446.12,0.5056
18,76,0.134,236.4312,-5842.62,4446.22,0.4999
12,42,0.1339,236.1547,-6799.78,4441.02,0.4988
6,125,0.1339,236.2749,-7069.7,4443.28,0.5022
23,29,0.1338,236.0324,-7045.12,4438.72,0.5007
37,59,0.1338,236.1366,-5573.66,4440.68,0.5022
22,54,0.1338,236.109,-5987.75,4440.16,0.5012
11,65,0.1338,236.0451,-6058.0,4438.96,0.4984
17,97,0.1337,235.8824,-6099.94,4435.9,0.4999
81,104,0.1337,235.8909,-6111.78,4436.06,0.506
25,98,0.1337,235.9441,-4998.28,4437.06,0.5039
7,68,0.1337,235.8399,-5898.95,4435.1,0.4982
4,123,0.1336,235.7676,-7628.74,4433.74,0.5016
15,60,0.1336,235.6655,-6358.0,4431.82,0.4999
39,80,0.1335,235.523,-4869.5,4429.14,0.5045
18,86,0.1335,235.5655,-7512.4,4429.94,0.4993
8,55,0.1335,235.5347,-7710.69,4429.36,0.4976
15,121,0.1334,235.3273,-5437.38,4425.46,0.5035
18,77,0.1333,235.1624,-5966.98,4422.36,0.4999
24,69,0.1333,235.1943,-6053.38,4422.96,0.5014
24,98,0.1332,234.9189,-4938.56,4417.78,0.5035
19,124,0.1332,235.0337,-6082.5,4419.94,0.5054
17,108,0.1331,234.8157,-5349.0,4415.84,0.5031
33,72,0.1331,234.8572,-5536.22,4416.62,0.5016
23,67,0.1331,234.8008,-5917.28,4415.56,0.5016
56,58,0.1331,234.8487,-5115.5,4416.46,0.5047
53,61,0.1331,234.7391,-4855.5,4414.4,0.505
70,116,0.1331,234.9104,-6558.72,4417.62,0.5058
60,122,0.1331,234.787,-6248.04,4415.3,0.506
21,103,0.133,234.6285,-5093.52,4412.32,0.5043
79,100,0.133,234.5743,-6236.54,4411.3,0.5058
18,27,0.133,234.5903,-6738.95,4411.6,0.5001
85,93,0.133,234.5743,-6236.54,4411.3,0.5058
37,60,0.133,234.5849,-5589.84,4411.5,0.5035
13,62,0.133,234.6923,-6450.5,4413.52,0.4982
80,99,0.133,234.5743,-6236.54,4411.3,0.5058
93,116,0.1329,234.4009,-6127.8,4408.04,0.5058
101,119,0.1329,234.4594,-5410.75,4409.14,0.5054
94,115,0.1329,234.4009,-6127.8,4408.04,0.5058
101,107,0.1329,234.4009,-6127.8,4408.04,0.5058
4,124,0.1329,234.5445,-7628.74,4410.74,0.5018
53,60,0.1329,234.4222,-4452.0,4408.44,0.5047
103,117,0.1329,234.4594,-5410.75,4409.14,0.5054
102,118,0.1329,234.4594,-5410.75,4409.14,0.5054
54,59,0.1329,234.4222,-4452.0,4408.44,0.5047
89,121,0.1329,234.4009,-6127.8,4408.04,0.5058
86,125,0.1329,234.4009,-6127.8,4408.04,0.5058
114,119,0.1328,234.2223,-5248.5,4404.68,0.5052
112,121,0.1328,234.2223,-5248.5,4404.68,0.5052
109,124,0.1328,234.2223,-5248.5,4404.68,0.5052
17,118,0.1328,234.3478,-4634.8,4407.04,0.505
115,118,0.1328,234.2223,-5248.5,4404.68,0.5052
108,125,0.1328,234.2223,-5248.5,4404.68,0.5052
116,117,0.1328,234.2223,-5248.5,4404.68,0.5052
111,122,0.1328,234.2223,-5248.5,4404.68,0.5052
110,123,0.1328,234.2223,-5248.5,4404.68,0.5052
113,120,0.1328,234.2223,-5248.5,4404.68,0.5052
37,62,0.1328,234.3733,-5637.82,4407.52,0.5026
107,126,0.1328,234.2223,-5248.5,4404.68,0.5052
23,71,0.1328,234.2255,-6185.6,4404.74,0.5009
6,66,0.1327,234.1446,-6767.83,4403.22,0.4972
19,90,0.1327,234.0532,-6585.34,4401.5,0.5003
17,67,0.1327,234.0659,-5455.1,4401.74,0.5009
30,67,0.1327,234.1968,-6466.64,4404.2,0.5016
73,108,0.1326,233.9415,-6003.94,4399.4,0.506
21,68,0.1326,233.8926,-6195.86,4398.48,0.5005
9,40,0.1325,233.7692,-7084.21,4396.16,0.5009
51,63,0.1325,233.7022,-4556.84,4394.9,0.505
19,81,0.1325,233.6863,-6635.74,4394.6,0.4993
2,86,0.1324,233.6661,-7642.82,4394.22,0.5003
71,108,0.1324,233.6076,-6049.72,4393.12,0.5073
18,105,0.1324,233.5565,-5404.68,4392.16,0.5024
64,126,0.1324,233.6661,-6665.12,4394.22,0.5064
30,90,0.1323,233.4257,-5094.64,4389.7,0.5047
41,44,0.1323,233.447,-6071.44,4390.1,0.5018
72,113,0.1323,233.3364,-6689.82,4388.02,0.5058
42,43,0.1323,233.447,-6071.44,4390.1,0.5018
22,49,0.1323,233.4012,-6868.25,4389.24,0.5007
76,121,0.1323,233.4502,-6443.68,4390.16,0.5062
35,69,0.1323,233.3949,-5536.22,4389.12,0.502
22,53,0.1322,233.296,-6439.0,4387.26,0.5005
87,97,0.1322,233.2162,-6162.08,4385.76,0.5058
19,116,0.1322,233.3034,-4883.44,4387.4,0.505
13,117,0.1322,233.1779,-5918.8,4385.04,0.5009
110,113,0.1322,233.2343,-5656.25,4386.1,0.5056
109,114,0.1322,233.2343,-5656.25,4386.1,0.5056
111,112,0.1322,233.2343,-5656.25,4386.1,0.5056
108,115,0.1322,233.2343,-5656.25,4386.1,0.5056
107,116,0.1322,233.2343,-5656.25,4386.1,0.5056
29,59,0.1322,233.3151,-5879.22,4387.62,0.5022
106,117,0.1322,233.2343,-5656.25,4386.1,0.5056
21,99,0.1322,233.2268,-4882.88,4385.96,0.5041
10,40,0.1322,233.3013,-7485.26,4387.36,0.4995
28,96,0.1322,233.2938,-4829.62,4387.22,0.5047
4,65,0.1321,233.1205,-7231.28,4383.96,0.4974
21,116,0.1321,233.1205,-6068.5,4383.96,0.506
8,54,0.1321,233.1471,-7529.59,4384.46,0.4982
86,90,0.132,232.911,-6102.32,4380.02,0.5066
21,58,0.132,232.8344,-5786.33,4378.58,0.5001
88,96,0.132,232.9556,-6253.98,4380.86,0.5058
91,93,0.132,232.9556,-6253.98,4380.86,0.5058
90,94,0.132,232.9556,-6253.98,4380.86,0.5058
85,91,0.132,232.911,-6102.32,4380.02,0.5066
71,117,0.132,232.9641,-6740.82,4381.02,0.506
89,95,0.132,232.9556,-6253.98,4380.86,0.5058
87,89,0.132,232.911,-6102.32,4380.02,0.5066
33,71,0.1319,232.7302,-5536.22,4376.62,0.5022
17,98,0.1319,232.6695,-6394.86,4375.48,0.4997
78,118,0.1319,232.7589,-6456.68,4377.16,0.506
111,121,0.1318,232.4675,-5897.5,4371.68,0.5056
109,123,0.1318,232.4675,-5897.5,4371.68,0.5056
2,126,0.1318,232.4505,-7134.25,4371.36,0.5018
110,122,0.1318,232.4675,-5897.5,4371.68,0.5056
112,120,0.1318,232.4675,-5897.5,4371.68,0.5056
23,54,0.1318,232.5462,-6040.68,4373.16,0.5003
9,58,0.1318,232.4622,-6214.47,4371.58,0.4976
2,65,0.1318,232.6174,-6331.04,4374.5,0.4999
26,98,0.1317,232.3569,-4995.74,4369.6,0.5035
16,85,0.1317,232.4313,-5560.34,4371.0,0.4986
8,123,0.1317,232.3813,-5803.75,4370.06,0.5005
9,44,0.1316,232.1644,-7533.14,4365.98,0.5005
77,119,0.1316,232.1208,-6443.68,4365.16,0.5062
19,96,0.1316,232.208,-6152.54,4366.8,0.5018
21,114,0.1316,232.1399,-5958.5,4365.52,0.5064
68,121,0.1316,232.1984,-6508.22,4366.62,0.5062
79,116,0.1316,232.2005,-6353.68,4366.66,0.5058
9,29,0.1315,231.9453,-6287.56,4361.86,0.4993
15,90,0.1315,232.0144,-6077.18,4363.16,0.4993
4,125,0.1314,231.7719,-7609.38,4358.6,0.5016
21,75,0.1314,231.7496,-6656.16,4358.18,0.5005
52,61,0.1313,231.6039,-4452.0,4355.44,0.5043
79,118,0.1313,231.6954,-6232.68,4357.16,0.5056
4,44,0.1313,231.5922,-8413.58,4355.22,0.4999
80,116,0.1313,231.6954,-6232.68,4357.16,0.5056
29,60,0.1313,231.5699,-6335.54,4354.8,0.5024
